1
-54
-54.5
-54
-54
-54.5
-54
-54
-53.5
-54
-54
-54
-54
-54
-54
-54
-54
-54
-54
-54
-53.5
-54
-54
-54
-54
-54
-54
-54
-54
-54
-54
-54
-54
-54
-54
-54
-54
-54
-54
-54
-54
-54
-54
-54
-54
-54
-53.5
-53.5
-53.5
-54
-53.5
-54
-54.5
-54
-54
-54
-54.5
-54.5
-54.5
-54.5
-54.5
-54.5
-54.5
-54
-54
-54
-54
-53.5
-53.5
-54
-54
-54
-54
-54
-54
-53.5
-53.5
-53.5
-53.5
-53.5
-53.5
-53.5
-54
-54
-54
-54
-54
-54
-54
-54
-54
-54
-54.5
-54.5
-54.5
-54.5
-54.5
-54
-53.5
-53.5
-53.5
-53.5
-53.5
-54
-54.5
-54.5
-54.5
-55
-54.5
-54
-54.5
-54.5
-54.5
-54.5
-54
-53.5
-53.5
-53.5
-53.5
-54
-54
-54.5
-54
-54
-54
-54.5
-54.5
-54.5
-54.5
-54.5
-54
-54.5
-54
-53.5
-53.5
-53.5
-54
-53.5
-53.5
-53.5
-53.5
-53.5
-53.5
-53.5
-53
-53
-53
-52.5
-53
-53
-53
